transaction_id,amount,transaction_hour,transaction_day,merchant_category,payment_method,device_type,customer_age,account_age_days,previous_transactions,failed_attempts,transactions_last_24h,average_transaction_amount,distance_from_usual_location,is_new_device,is_international,ip_risk_score,velocity_score,previous_fraud_count,fraud_label
TXN142119,2040.38,11,1,healthcare,wallet,pos,23,2202,25,0,2,1397.45,5.54,1,0,33.25,0.0,0,0
TXN142120,267.27,16,6,electronics,card,mobile,48,459,24,0,1,370.27,0.84,0,0,23.37,14.26,0,0
TXN142121,305.98,23,4,healthcare,emi,tablet,71,204,31,0,2,185.21,15.16,0,0,11.61,15.68,0,0
TXN142122,153.69,12,2,gaming,upi,mobile,70,376,22,0,3,724.4,13.56,1,0,42.13,7.36,0,0
TXN142123,601.78,18,3,education,card,tablet,43,1703,30,1,1,900.98,5.86,0,0,20.95,21.44,3,0
TXN142124,63.54,9,1,fashion,emi,mobile,58,3227,18,0,1,299.71,16.4,0,0,31.26,34.15,0,0
TXN142125,5969.94,8,5,healthcare,emi,desktop,46,3502,23,0,3,6833.81,2.75,0,1,26.87,10.37,3,0
TXN142126,132.96,17,2,travel,card,mobile,69,2929,22,0,1,162.72,2.45,0,0,47.23,28.9,0,0
TXN142127,494.03,0,3,electronics,netbanking,mobile,50,3299,30,0,1,359.17,2.36,0,0,33.37,0.0,0,0
TXN142128,557.85,9,5,fashion,wallet,pos,68,2805,24,0,2,686.02,11.71,0,0,22.32,6.85,0,0
TXN142129,258.62,10,1,healthcare,emi,pos,38,2709,31,0,3,351.52,28.31,0,0,19.38,6.26,0,0
TXN142130,633.17,5,4,entertainment,wallet,tablet,71,1539,30,0,1,1227.02,4.93,0,0,32.51,22.16,0,0
TXN142131,626.92,13,5,travel,upi,mobile,59,1036,15,0,0,571.18,61.72,0,0,0.0,37.81,1,0
TXN142132,870.83,9,5,electronics,emi,desktop,61,2297,29,0,1,611.42,10.92,0,1,27.15,0.82,0,0
TXN142133,3235.7,17,0,food_delivery,card,tablet,18,81,22,0,0,2635.74,19.68,0,0,17.17,42.41,0,0
TXN142134,2581.33,0,1,education,netbanking,mobile,63,655,34,0,1,3059.51,13.85,0,0,15.38,25.6,0,0
TXN142135,2562.53,4,5,food_delivery,card,desktop,27,1666,21,0,0,1133.98,5.57,1,1,9.13,14.65,0,0
TXN142136,1119.85,8,2,gaming,netbanking,desktop,71,2310,29,0,4,1129.18,57.05,0,0,23.66,11.59,0,0
TXN142137,11709.35,23,6,utilities,emi,tablet,28,1367,19,1,1,6001.09,14.44,0,0,18.08,20.52,0,0
TXN142138,410.05,3,6,utilities,netbanking,tablet,65,2811,21,1,4,279.58,11.76,1,0,4.63,12.96,0,0
TXN142139,637.46,9,4,education,wallet,pos,54,2467,30,0,1,2871.69,11.26,0,0,25.69,15.31,0,0
TXN142140,529.71,23,0,entertainment,wallet,mobile,40,949,18,0,0,1507.7,12.89,0,0,36.84,20.08,0,0
TXN142141,543.63,9,0,education,netbanking,mobile,68,258,24,1,3,615.15,0.12,0,0,22.77,0.0,0,0
TXN142142,643.71,6,0,food_delivery,netbanking,tablet,40,996,20,0,2,614.34,0.07,0,0,5.77,11.14,1,0
TXN142143,409.16,23,3,utilities,upi,pos,21,3370,24,0,0,379.32,7.13,0,0,4.59,0.82,0,0
TXN142144,580.57,21,0,travel,upi,desktop,22,839,28,2,4,297.03,2.98,0,0,26.58,13.36,0,1
TXN142145,226.63,16,1,gaming,upi,mobile,66,2686,22,0,1,493.95,17.89,0,0,5.94,11.91,0,0
TXN142146,87.3,0,5,fashion,netbanking,tablet,39,2501,22,1,1,103.77,46.75,0,0,13.69,13.27,0,0
TXN142147,440.29,21,3,electronics,emi,mobile,64,3544,25,0,2,607.51,19.92,0,0,2.76,22.93,0,0
TXN142148,600.38,3,1,food_delivery,netbanking,tablet,19,3369,29,0,0,824.47,3.14,0,0,17.51,0.0,0,0
TXN142149,330.62,3,4,education,upi,mobile,22,3158,24,0,3,452.55,23.69,0,0,24.41,3.92,0,0
TXN142150,5955.3,23,4,gaming,wallet,mobile,74,1131,34,0,0,2573.37,4.29,1,0,28.06,21.65,0,0
TXN142151,989.28,12,2,grocery,card,desktop,26,1570,15,1,0,2330.11,20.2,0,0,4.0,4.98,0,0
TXN142152,1494.87,12,4,electronics,upi,pos,57,1786,29,0,2,744.47,20.79,0,0,43.06,15.98,0,0
TXN142153,2711.36,2,6,entertainment,upi,mobile,37,2418,24,0,2,3299.93,9.44,0,0,0.0,0.0,0,0
TXN142154,438.97,15,4,utilities,upi,tablet,46,528,16,1,0,281.9,27.87,0,0,41.44,26.59,0,0
TXN142155,287.86,15,3,food_delivery,netbanking,mobile,24,3086,29,0,1,645.26,30.48,0,0,20.72,17.61,0,0
TXN142156,217.3,12,1,travel,netbanking,desktop,33,2348,24,0,2,108.86,17.13,0,0,36.24,20.77,0,0
TXN142157,643.84,17,0,education,emi,mobile,61,744,21,0,1,650.44,5.61,0,1,36.97,11.94,0,0
TXN142158,444.17,6,6,travel,card,mobile,48,183,21,1,1,289.77,13.58,0,0,43.22,38.67,0,0
TXN142159,840.86,0,4,food_delivery,card,desktop,46,36,28,0,2,363.62,3.77,0,0,12.76,0.89,0,0
TXN142160,329.13,4,6,gaming,netbanking,mobile,71,1316,19,0,1,521.64,2.47,0,0,6.75,0.0,0,0
TXN142161,1524.44,13,1,healthcare,upi,pos,41,1123,28,0,1,867.07,4.56,1,0,0.0,20.79,1,0
TXN142162,219.83,14,6,healthcare,netbanking,mobile,63,550,19,1,2,524.09,6.44,0,0,26.81,22.93,0,0
TXN142163,235.94,15,5,travel,netbanking,pos,59,1597,13,0,5,238.58,14.21,0,0,11.21,53.35,0,0
TXN142164,3811.44,16,2,electronics,upi,pos,44,86,18,0,2,3036.43,6.98,0,0,0.0,19.19,1,0
TXN142165,436.6,2,6,healthcare,emi,mobile,34,2280,26,1,1,492.86,26.81,0,0,44.34,24.98,0,0
TXN142166,451.87,7,0,healthcare,netbanking,desktop,38,1612,24,0,2,566.76,21.63,0,0,0.0,27.96,1,0
TXN142167,1860.59,2,0,education,netbanking,pos,67,962,30,1,2,1003.25,23.41,0,0,23.6,19.68,0,0
TXN142168,488.23,9,0,healthcare,netbanking,tablet,35,1670,27,0,4,144.83,8.1,0,0,29.56,22.82,2,1
TXN142169,148.98,14,1,education,upi,pos,55,1614,24,0,1,2299.96,5.58,0,0,6.87,36.29,0,0
TXN142170,467.19,9,5,grocery,wallet,pos,25,3074,26,0,0,242.58,13.08,0,0,0.0,0.0,0,0
TXN142171,209.22,5,2,healthcare,netbanking,desktop,37,2368,24,0,3,364.12,7.86,1,0,14.24,28.57,0,0
TXN142172,1202.59,9,0,utilities,card,pos,71,855,21,1,2,1759.58,14.76,0,0,15.01,15.88,0,0
TXN142173,2228.81,18,0,grocery,card,mobile,48,3009,26,0,2,622.16,0.77,0,0,19.04,0.0,0,0
TXN142174,1512.15,21,2,utilities,netbanking,pos,64,1209,19,0,2,1809.39,6.07,0,0,19.06,0.0,0,0
TXN142175,2367.59,11,3,travel,emi,mobile,32,829,28,0,1,884.25,6.45,0,0,11.41,19.48,0,0
TXN142176,562.68,6,3,healthcare,netbanking,pos,61,2650,28,1,1,905.59,41.53,0,0,32.69,31.13,0,0
TXN142177,52.52,0,0,fashion,card,desktop,74,2919,25,0,0,150.06,5.83,0,0,31.91,12.21,0,0
TXN142178,323.73,21,4,utilities,wallet,mobile,70,25,23,0,1,190.11,,0,0,4.26,19.83,0,0
TXN142179,4026.36,7,3,fashion,card,pos,42,3428,23,2,2,2610.82,0.16,0,0,33.88,1.07,0,0
TXN142180,1324.26,5,6,utilities,card,pos,56,2299,28,0,3,961.47,8.45,1,0,30.02,38.75,0,0
TXN142181,601.65,22,3,gaming,card,desktop,69,1495,24,2,1,879.19,0.35,1,0,37.48,14.54,0,0
TXN142182,668.34,15,0,grocery,card,desktop,64,2754,24,0,1,794.44,17.96,0,0,22.17,31.72,0,0
TXN142183,348.32,4,3,utilities,wallet,desktop,73,2015,29,3,0,476.56,5.34,0,0,15.44,25.6,1,1
TXN142184,2996.11,15,0,education,wallet,desktop,19,3485,27,0,3,2411.87,16.15,1,1,5.93,23.72,0,0
TXN142185,3043.79,20,3,travel,card,desktop,48,37,20,1,0,1063.92,11.97,0,0,0.0,11.15,0,0
TXN142186,970.51,20,6,food_delivery,wallet,mobile,63,1952,25,0,1,1350.35,7.9,0,0,34.99,22.4,0,0
TXN142187,2249.41,15,4,education,card,tablet,59,2592,14,1,1,942.59,15.53,0,0,29.4,21.93,0,0
TXN142188,573.74,16,4,food_delivery,upi,pos,26,123,28,0,1,517.4,14.26,1,0,4.52,37.18,0,0
TXN142189,1359.08,18,2,travel,wallet,mobile,50,3182,26,0,4,640.39,5.1,0,0,5.03,46.66,0,0
TXN142190,200.25,15,3,fashion,netbanking,desktop,27,1275,30,1,2,385.53,22.92,0,0,32.27,0.0,1,0
TXN142191,567.97,18,3,grocery,upi,tablet,23,73,29,0,3,853.37,10.83,0,0,7.67,0.0,0,0
TXN142192,690.57,23,0,fashion,upi,desktop,24,1410,27,0,0,994.41,21.1,0,0,0.0,7.3,0,0
TXN142193,1156.86,9,3,food_delivery,netbanking,mobile,72,3079,21,0,1,587.43,0.09,0,0,14.75,14.49,0,0
TXN142194,2600.56,14,2,fashion,upi,pos,33,3500,25,0,2,4101.07,7.48,0,0,16.7,9.68,0,0
TXN142195,1792.95,11,6,entertainment,wallet,mobile,44,544,22,0,1,3552.05,6.25,0,0,24.94,25.63,0,0
TXN142196,110.26,6,4,entertainment,netbanking,desktop,32,1424,23,0,0,186.13,19.86,1,0,26.13,0.29,0,0
TXN142197,899.93,22,4,gaming,card,mobile,68,3073,20,1,1,504.73,6.04,0,0,3.66,1.06,1,0
TXN142198,208.48,13,3,entertainment,card,mobile,68,78,24,0,0,140.5,27.02,0,0,0.0,10.19,0,0
TXN142199,151.92,13,3,entertainment,card,tablet,55,1978,23,0,1,109.35,8.33,0,0,15.18,6.45,0,0
TXN142200,721.28,13,6,gaming,netbanking,mobile,65,1980,23,1,3,2336.01,22.93,0,0,20.8,35.13,0,0
TXN142201,1863.49,3,2,electronics,wallet,mobile,23,1351,18,0,3,1108.51,11.36,0,0,33.05,13.13,0,0
TXN142202,4919.06,17,5,grocery,netbanking,mobile,74,1165,17,0,0,2926.94,9.27,0,0,28.77,0.38,0,0
TXN142203,235.66,0,6,healthcare,card,mobile,41,3435,24,1,5,338.45,16.37,0,0,14.29,26.63,0,0
TXN142204,504.94,10,6,gaming,emi,tablet,40,1308,25,0,1,1089.33,,0,0,9.52,10.05,0,0
TXN142205,296.55,15,1,healthcare,wallet,desktop,29,2235,25,0,0,387.24,6.89,0,0,0.48,11.47,0,0
TXN142206,374.6,18,3,electronics,upi,desktop,67,2756,30,1,0,343.84,4.26,0,1,22.97,18.38,0,0
TXN142207,1259.57,14,6,travel,card,pos,27,142,19,0,1,922.08,5.15,0,0,1.23,3.43,0,0
TXN142208,1464.2,18,3,entertainment,wallet,mobile,66,3024,21,1,1,1268.7,5.32,0,0,32.46,11.63,0,0
TXN142209,1269.18,1,1,utilities,upi,pos,58,2796,24,0,4,1254.39,1.5,0,0,23.33,1.51,0,0
TXN142210,2285.63,4,6,travel,wallet,pos,62,705,24,0,1,1012.4,,0,0,20.39,20.99,0,0
TXN142211,148.65,17,2,grocery,netbanking,mobile,19,666,34,0,0,122.6,12.09,0,0,37.88,21.38,0,0
TXN142212,54.97,23,3,gaming,netbanking,mobile,60,2069,22,1,0,148.45,26.94,0,0,26.6,22.83,0,0
TXN142213,2403.06,2,3,utilities,wallet,tablet,73,3370,22,0,2,1359.95,1.09,0,0,28.72,27.09,1,0
TXN142214,1405.11,1,2,healthcare,netbanking,desktop,40,3253,17,0,2,477.13,17.7,0,0,5.22,5.78,0,0
TXN142215,533.74,20,0,entertainment,upi,tablet,43,608,19,1,1,407.07,6.02,0,0,29.37,3.83,0,0
TXN142216,181.79,11,1,education,emi,mobile,24,2197,12,0,1,210.28,9.66,1,0,0.0,22.54,0,0
TXN142217,350.27,5,2,gaming,netbanking,pos,45,1780,25,0,0,792.86,7.58,0,0,7.57,7.77,0,0
TXN142218,531.3,19,5,utilities,card,pos,56,2518,23,1,1,775.57,1.13,1,0,30.72,21.35,0,0
TXN142219,829.99,0,4,travel,wallet,mobile,35,1907,22,0,1,395.28,19.97,0,0,30.89,17.76,0,0
TXN142220,321.35,7,1,electronics,upi,tablet,60,2088,26,1,2,628.27,6.66,0,0,5.09,22.14,0,0
TXN142221,2703.94,6,6,gaming,upi,mobile,22,2058,23,0,0,1104.92,5.54,0,0,25.1,6.44,0,0
TXN142222,95.17,3,5,electronics,card,tablet,56,67,20,1,0,106.26,5.09,0,0,22.21,24.4,0,0
TXN142223,399.18,7,1,utilities,card,mobile,51,1946,38,0,0,913.34,0.3,0,0,25.86,1.31,0,0
TXN142224,705.38,13,3,healthcare,upi,mobile,31,547,29,1,2,900.54,6.09,0,0,17.96,16.78,0,0
TXN142225,471.99,13,1,entertainment,wallet,tablet,37,1603,22,1,2,723.97,60.51,0,0,20.94,8.87,0,0
TXN142226,4112.62,9,1,healthcare,netbanking,desktop,31,1981,26,0,1,2693.74,29.03,0,0,9.96,0.0,0,0
TXN142227,203.68,20,1,entertainment,emi,desktop,53,2602,33,0,2,380.02,1.27,1,0,18.05,23.36,0,0
TXN142228,2045.29,21,5,gaming,wallet,pos,54,3097,27,0,4,1266.96,0.05,1,1,35.94,29.59,0,1
TXN142229,9731.3,7,1,grocery,card,pos,49,568,26,0,3,2003.82,28.66,0,0,2.16,24.2,0,0
TXN142230,2657.95,21,5,education,upi,desktop,29,2136,30,0,4,1877.61,14.64,0,0,18.27,12.53,0,0
TXN142231,4968.8,15,0,food_delivery,wallet,mobile,30,2873,36,0,0,1926.28,13.22,0,0,17.09,8.41,0,0
TXN142232,361.08,17,0,travel,emi,mobile,64,1197,27,0,1,345.97,20.22,0,0,29.54,31.86,0,0
TXN142233,548.33,7,3,fashion,card,mobile,44,137,27,0,1,816.09,13.3,0,0,29.94,7.19,0,0
TXN142234,1480.81,9,1,grocery,upi,desktop,42,3380,30,0,3,1327.33,2.71,0,0,3.78,19.61,0,0
TXN142235,151.62,3,1,healthcare,wallet,mobile,35,3073,22,0,0,425.54,44.79,0,0,25.66,1.48,0,0
TXN142236,598.4,14,1,gaming,upi,tablet,71,2587,27,0,0,952.63,35.51,0,0,16.64,40.8,0,0
TXN142237,375.76,12,1,grocery,upi,pos,31,2737,23,0,2,387.17,2.04,0,0,3.32,3.86,1,0
TXN142238,433.52,2,4,education,card,tablet,61,1097,27,1,2,297.44,26.86,0,0,53.79,28.38,0,0
TXN142239,47.68,13,1,grocery,card,desktop,61,2903,24,0,1,60.49,35.52,0,0,34.55,32.22,0,0
TXN142240,382.7,6,0,utilities,wallet,tablet,31,3629,15,1,0,415.37,19.2,0,0,31.62,3.04,0,0
TXN142241,1801.11,11,1,electronics,netbanking,desktop,18,1084,32,1,0,783.38,5.11,0,0,0.7,10.97,0,0
TXN142242,2182.49,12,5,grocery,emi,tablet,32,1726,31,0,1,1404.35,29.8,0,0,2.29,10.31,0,0
TXN142243,1023.94,8,5,gaming,emi,pos,33,3101,21,0,2,1666.33,4.95,0,0,23.76,25.92,0,0
TXN142244,658.72,14,0,fashion,wallet,tablet,60,806,21,0,0,481.36,11.72,0,0,50.3,4.73,0,0
TXN142245,1068.17,0,5,electronics,wallet,desktop,48,2523,24,0,1,1676.98,51.67,0,0,0.85,0.0,0,0
TXN142246,2567.23,18,1,utilities,wallet,pos,42,106,25,0,0,3393.98,21.68,0,0,27.81,8.01,0,0
TXN142247,378.08,8,3,education,card,desktop,45,3535,16,0,2,580.75,6.08,0,0,36.72,25.32,0,0
TXN142248,548.62,14,3,fashion,upi,mobile,72,258,28,0,0,728.82,24.82,0,0,3.6,2.75,0,0
TXN142249,192.68,3,0,utilities,netbanking,pos,71,74,26,0,0,566.26,26.86,0,0,28.61,39.96,0,0
TXN142250,1366.22,14,2,entertainment,netbanking,pos,19,1519,23,0,0,1031.06,18.51,0,1,0.0,28.06,0,0
TXN142251,1535.78,14,1,education,upi,pos,66,2885,21,0,3,947.15,28.38,0,0,43.51,19.22,0,0
TXN142252,959.93,1,1,food_delivery,upi,mobile,38,761,18,1,2,1244.47,55.98,0,0,8.73,17.76,0,0
TXN142253,133.19,3,1,fashion,card,mobile,60,2275,15,0,1,199.46,3.28,0,0,48.09,7.82,0,0
TXN142254,1020.59,1,1,fashion,upi,tablet,74,1235,28,1,2,1317.8,3.76,0,0,20.63,19.38,0,0
TXN142255,332.77,16,5,gaming,wallet,mobile,47,3609,25,0,0,716.97,12.8,0,0,0.0,3.85,0,0
TXN142256,635.24,4,5,utilities,emi,desktop,53,1726,27,0,0,1635.0,5.42,0,0,38.75,11.32,0,0
TXN142257,232.52,12,5,education,netbanking,mobile,42,1617,31,0,4,435.95,1.61,0,0,47.01,25.99,0,0
TXN142258,673.6,12,1,entertainment,wallet,desktop,22,73,27,0,1,1397.93,0.13,0,0,12.92,34.27,0,0
TXN142259,405.82,20,0,fashion,emi,mobile,20,1021,26,0,1,433.26,3.05,0,0,33.48,38.85,0,0
TXN142260,1457.28,18,1,gaming,card,tablet,38,65,34,0,0,1012.71,4.69,0,0,19.07,0.0,0,0
TXN142261,348.5,11,6,gaming,wallet,mobile,64,3211,24,0,0,378.21,5.59,0,0,0.0,35.84,0,0
TXN142262,361.29,14,3,gaming,upi,pos,37,1743,26,0,1,747.01,15.57,0,0,32.74,24.97,0,0
TXN142263,290.64,20,5,electronics,upi,tablet,42,1189,31,0,2,342.65,8.64,0,1,49.36,11.69,0,0
TXN142264,1599.4,0,1,electronics,card,mobile,48,899,32,1,4,1455.56,4.05,0,0,13.07,26.69,0,0
TXN142265,515.13,8,2,entertainment,netbanking,desktop,36,2565,24,0,0,631.04,4.12,0,0,9.45,28.89,0,0
TXN142266,233.11,12,3,healthcare,card,pos,45,2344,15,0,1,233.05,28.38,1,0,12.16,0.0,2,1
TXN142267,2333.86,5,0,fashion,card,mobile,52,1211,24,0,4,3246.38,9.8,0,0,7.79,11.65,0,0
TXN142268,3535.34,9,3,electronics,card,desktop,66,1038,22,0,0,2953.73,11.12,0,0,37.2,0.0,0,0
TXN142269,724.61,13,3,utilities,wallet,mobile,60,3451,21,0,1,368.7,0.56,0,1,15.32,23.52,0,0
TXN142270,7162.05,3,6,electronics,card,tablet,64,215,25,1,1,3024.54,1.63,0,0,22.57,4.74,0,0
TXN142271,2000.81,9,2,food_delivery,emi,desktop,47,1920,34,1,2,2324.3,0.19,0,0,0.0,26.47,0,0
TXN142272,349.09,18,3,food_delivery,upi,desktop,57,3527,28,0,6,836.36,5.84,0,0,0.0,7.95,0,0
TXN142273,1831.08,21,0,education,upi,pos,26,1167,19,1,1,628.04,5.11,0,0,53.73,13.76,0,0
TXN142274,1102.37,23,6,travel,card,desktop,26,217,22,0,3,845.82,10.41,0,0,11.81,11.05,0,0
TXN142275,49.52,22,4,utilities,emi,mobile,70,3002,26,0,0,83.09,0.93,0,0,0.0,5.32,0,0
TXN142276,1956.65,11,4,entertainment,card,pos,52,3299,17,0,1,3237.88,10.27,0,0,23.34,17.48,0,0
TXN142277,320.33,5,2,healthcare,upi,mobile,24,228,27,0,0,297.99,35.49,0,0,45.06,18.31,0,0
TXN142278,313.94,22,6,grocery,netbanking,tablet,41,1381,20,0,3,531.83,0.82,0,0,1.72,17.4,0,0
TXN142279,1383.26,9,0,gaming,wallet,pos,73,343,26,0,2,1225.95,20.64,0,0,22.72,0.0,0,0
TXN142280,1278.89,0,4,utilities,emi,pos,19,3283,20,0,1,1572.06,7.57,0,0,0.0,14.48,0,0
TXN142281,254.77,20,0,entertainment,emi,tablet,43,3054,17,1,1,290.62,3.81,0,0,16.61,16.45,0,0
TXN142282,2417.8,14,0,fashion,emi,desktop,65,2974,25,0,4,3428.67,2.26,0,0,12.22,2.86,0,0
TXN142283,822.15,12,4,grocery,wallet,pos,71,1181,25,1,4,445.54,19.49,0,0,5.63,0.0,0,0
TXN142284,671.1,12,6,electronics,wallet,pos,39,2608,24,0,3,1019.72,4.83,1,0,29.27,0.0,0,0
TXN142285,1084.63,10,1,fashion,card,desktop,70,645,25,0,2,1396.84,25.25,0,0,30.54,4.44,0,0
TXN142286,338.93,14,6,electronics,netbanking,pos,58,539,30,0,4,711.84,11.2,1,0,21.33,16.89,0,0
TXN142287,1133.36,21,6,education,wallet,mobile,41,2143,29,0,1,1165.5,0.89,0,0,27.86,14.73,0,0
TXN142288,184.07,19,3,healthcare,netbanking,mobile,62,3531,37,0,0,707.32,12.8,0,0,29.39,9.84,0,0
TXN142289,644.21,14,6,food_delivery,card,desktop,63,929,25,0,4,620.3,59.93,0,0,22.4,17.62,0,0
TXN142290,5835.08,23,4,healthcare,upi,mobile,33,1710,30,1,2,1248.56,21.28,0,0,31.41,9.14,0,0
TXN142291,1039.96,6,6,gaming,upi,pos,23,3603,29,0,1,656.21,5.42,0,0,0.0,4.23,0,0
TXN142292,398.49,13,0,gaming,netbanking,mobile,62,1552,25,2,3,670.28,2.71,0,0,32.71,13.37,0,0
TXN142293,527.96,12,6,entertainment,card,pos,22,2995,25,0,2,956.16,15.11,1,0,38.01,39.32,0,0
TXN142294,275.97,2,3,healthcare,card,desktop,62,2500,29,0,2,200.27,46.83,0,0,14.35,0.0,0,0
TXN142295,283.52,21,6,electronics,card,desktop,38,3245,28,1,2,729.31,4.02,0,0,23.09,15.39,0,0
TXN142296,827.29,7,3,gaming,emi,tablet,58,1223,29,0,2,181.24,35.64,0,0,16.18,19.75,0,0
TXN142297,3778.08,10,3,travel,emi,desktop,52,3042,22,0,2,2336.13,12.2,0,0,0.0,4.71,0,0
TXN142298,161.9,8,1,utilities,netbanking,mobile,20,3007,25,0,1,352.12,11.3,0,0,13.53,8.54,0,0
TXN142299,260.42,18,5,fashion,upi,tablet,18,3233,16,0,0,658.89,3.43,0,0,20.13,9.6,0,0
TXN142300,2127.29,11,1,food_delivery,upi,mobile,53,3305,26,0,4,1070.22,40.0,0,1,13.91,0.0,0,0
TXN142301,599.75,12,5,education,emi,desktop,47,1234,26,0,3,206.29,9.65,0,0,0.0,33.0,0,0
TXN142302,2430.39,0,0,grocery,wallet,mobile,20,3019,24,0,3,3130.11,6.46,0,0,44.82,0.0,0,0
TXN142303,2219.93,14,5,fashion,upi,desktop,73,2458,28,0,1,1993.96,5.48,0,1,8.3,10.33,0,0
TXN142304,1645.77,11,3,electronics,wallet,mobile,31,330,24,0,1,863.45,0.05,0,0,10.32,23.47,0,0
TXN142305,69.64,19,1,grocery,card,tablet,66,3310,21,0,0,274.1,29.93,0,0,46.39,12.41,0,0
TXN142306,124.0,4,4,grocery,emi,pos,24,2632,19,0,2,258.94,18.71,0,0,12.28,28.01,0,0
TXN142307,261.75,2,2,food_delivery,upi,pos,31,2504,25,0,0,349.55,5.64,0,0,18.14,24.17,0,0
TXN142308,1173.08,21,1,entertainment,card,mobile,48,249,28,0,2,1113.13,16.12,0,0,8.28,0.97,0,0
TXN142309,774.66,11,2,utilities,upi,pos,48,3639,19,0,2,915.06,16.7,0,0,34.92,8.87,0,0
TXN142310,1887.29,2,6,utilities,wallet,pos,52,3535,28,1,1,582.43,6.16,0,0,0.0,9.1,0,1
TXN142311,214.49,4,0,fashion,card,pos,27,3159,19,0,1,376.38,14.81,0,1,47.89,18.7,0,0
TXN142312,315.34,9,2,electronics,wallet,pos,33,1230,22,1,2,722.27,8.92,0,0,0.0,17.58,0,0
TXN142313,635.8,5,2,electronics,wallet,desktop,33,259,23,0,1,363.72,35.97,0,0,21.15,9.3,0,0
TXN142314,1733.18,0,0,electronics,card,pos,43,2710,32,0,1,1381.03,9.51,0,0,38.13,10.82,0,0
TXN142315,2569.09,20,4,grocery,wallet,mobile,70,1831,33,0,2,1432.28,4.08,0,0,34.87,17.78,0,0
TXN142316,141.79,2,0,fashion,upi,tablet,44,923,28,1,1,241.39,5.8,0,0,15.03,12.09,0,0
TXN142317,597.44,4,2,education,wallet,desktop,74,1006,24,0,3,509.48,33.46,0,0,34.98,18.14,0,0
TXN142318,1551.23,9,0,utilities,netbanking,desktop,32,2462,33,0,2,1035.39,3.12,1,0,28.6,2.65,0,0
TXN142319,6792.53,19,2,entertainment,card,tablet,31,3194,20,0,2,2875.33,22.56,1,0,24.05,27.87,0,0
TXN142320,576.75,19,6,education,wallet,tablet,23,2109,24,1,2,644.9,0.67,0,0,20.21,22.54,0,0
TXN142321,785.22,18,5,grocery,card,desktop,30,3421,23,0,1,2435.8,9.38,1,0,20.33,7.63,1,0
TXN142322,513.55,19,2,gaming,wallet,tablet,35,2061,21,0,2,547.12,1.17,0,0,0.0,10.92,0,0
TXN142323,2217.31,9,6,utilities,emi,pos,39,2068,28,1,1,1787.31,50.88,0,0,45.37,21.94,0,0
TXN142324,3163.93,13,0,electronics,wallet,pos,58,1319,30,0,2,1788.61,6.04,0,0,14.32,29.01,0,0
TXN142325,1283.5,2,0,education,emi,tablet,43,213,27,0,2,2306.15,8.54,0,0,36.71,26.63,0,0
TXN142326,703.64,17,5,utilities,emi,desktop,57,939,33,0,1,1298.57,32.8,0,0,31.12,24.2,0,0
TXN142327,6788.68,15,0,grocery,card,desktop,23,1266,19,0,1,4012.56,18.57,0,0,44.51,12.58,0,0
TXN142328,1212.45,19,0,travel,card,pos,71,2265,28,2,2,1048.62,0.46,0,0,31.58,23.35,0,0
TXN142329,354.45,12,5,travel,emi,tablet,26,689,21,0,0,232.07,0.76,0,0,20.66,11.07,0,0
TXN142330,733.91,14,5,education,emi,mobile,19,1858,28,0,1,676.69,10.92,0,0,33.36,17.02,0,0
TXN142331,70.73,15,2,education,wallet,desktop,42,1932,24,0,2,201.93,10.42,0,0,0.0,21.12,0,0
TXN142332,2101.28,20,6,healthcare,wallet,pos,55,1864,19,0,1,1055.44,11.89,0,0,9.9,18.82,0,0
TXN142333,47.07,1,1,utilities,card,pos,31,3594,24,0,2,95.75,2.14,0,0,0.0,1.37,0,0
TXN142334,1088.83,12,3,gaming,netbanking,mobile,27,685,25,0,0,1449.69,37.9,0,0,29.39,8.57,0,0
TXN142335,674.22,16,0,utilities,upi,tablet,66,1253,24,0,1,1788.95,16.54,0,0,22.49,24.89,0,0
TXN142336,196.08,12,1,food_delivery,netbanking,desktop,65,1341,28,0,2,279.62,14.1,0,0,19.39,26.9,0,0
TXN142337,419.52,23,3,gaming,emi,tablet,60,2679,26,0,2,513.62,0.54,0,0,10.31,6.23,0,0
TXN142338,275.77,3,5,utilities,upi,pos,30,2414,14,0,0,193.56,5.06,1,0,0.0,18.95,0,0
TXN142339,10.0,6,2,entertainment,upi,tablet,48,3033,24,0,2,67.34,3.43,0,0,37.57,15.83,0,0
TXN142340,561.48,3,3,gaming,wallet,mobile,57,1935,23,0,3,820.42,25.96,0,0,26.18,0.0,0,0
TXN142341,139.34,2,6,utilities,card,pos,42,3030,33,1,3,150.3,25.08,0,0,28.84,0.0,0,0
TXN142342,1370.85,10,2,healthcare,emi,desktop,28,102,16,0,2,1052.75,16.8,0,0,4.1,1.86,0,0
TXN142343,83.89,4,6,food_delivery,card,pos,65,546,30,0,4,122.07,7.87,0,0,28.12,8.37,0,0
TXN142344,2064.95,18,6,fashion,wallet,tablet,71,2223,23,1,2,1887.61,4.04,0,0,0.0,14.36,0,0
TXN142345,382.45,8,3,entertainment,netbanking,desktop,27,867,22,0,1,1052.46,0.85,0,0,24.85,0.0,0,0
TXN142346,2475.79,2,2,healthcare,card,tablet,58,1073,37,0,1,1810.11,9.88,0,0,34.85,2.12,0,0
